ShipmentID,OrderID,CourierID,WarehouseID,ExpectedDeliveryDays,LateProbability,FailedProbability,BaseShippingCost,ShippingCost,OrderDate,ExpectedDeliveryDate,DeliveryDate,DeliveryStatus
237261,237261,5,4,5.2,0.28,0.08,280,343.12,2024-07-12,2024-07-18,2024-07-18,On Time
237262,237262,2,4,3.2,0.12,0.03,220,234.18,2024-10-06,2024-10-10,2024-10-10,On Time
237263,237263,7,4,3.5,0.14,0.04,210,228.09,2025-08-29,2025-09-02,2025-09-05,Late
237264,237264,2,3,3.2,0.12,0.03,220,256.73,2023-04-19,2023-04-23,2023-04-24,On Time
237265,237265,8,8,6.0,0.32,0.09,300,343.76,2025-07-23,2025-07-29,,Failed
237266,237266,3,5,4.8,0.24,0.07,260,276.02,2024-03-03,2024-03-08,2024-03-09,On Time
237267,237267,4,2,2.8,0.1,0.03,200,215.64,2025-02-22,2025-02-25,2025-02-25,On Time
237268,237268,10,2,4.0,0.18,0.05,250,254.64,2024-10-11,2024-10-15,2024-10-15,On Time
237269,237269,4,5,2.8,0.1,0.03,200,195.52,2023-04-04,2023-04-07,2023-04-08,On Time
237270,237270,8,13,6.0,0.32,0.09,300,306.88,2023-04-16,2023-04-22,2023-04-27,Late
237271,237271,6,15,2.2,0.06,0.015,240,214.53,2023-04-17,2023-04-20,2023-04-22,On Time
237272,237272,9,2,3.0,0.09,0.025,190,207.35,2023-07-30,2023-08-02,2023-08-08,Late
237273,237273,10,7,4.0,0.18,0.05,250,274.28,2024-04-15,2024-04-19,2024-04-19,On Time
237274,237274,8,3,6.0,0.32,0.09,300,350.35,2024-02-01,2024-02-07,2024-02-12,Late
237275,237275,2,9,3.2,0.12,0.03,220,234.54,2023-06-23,2023-06-27,2023-06-29,On Time
237276,237276,4,10,2.8,0.1,0.03,200,228.32,2023-01-17,2023-01-20,2023-01-22,On Time
237277,237277,10,5,4.0,0.18,0.05,250,284.67,2023-10-25,2023-10-29,2023-10-29,On Time
237278,237278,10,7,4.0,0.18,0.05,250,214.05,2024-12-18,2024-12-22,2024-12-23,On Time
237279,237279,6,3,2.2,0.06,0.015,240,261.66,2023-09-24,2023-09-27,2023-09-28,On Time
237280,237280,6,3,2.2,0.06,0.015,240,291.25,2023-11-11,2023-11-14,2023-11-14,On Time
237281,237281,5,14,5.2,0.28,0.08,280,270.28,2024-03-18,2024-03-24,2024-03-26,On Time
237282,237282,4,1,2.8,0.1,0.03,200,222.46,2023-03-20,2023-03-23,2023-03-25,On Time
237283,237283,4,6,2.8,0.1,0.03,200,193.91,2023-06-22,2023-06-25,2023-06-25,On Time
237284,237284,7,11,3.5,0.14,0.04,210,193.59,2023-04-20,2023-04-24,2023-04-24,On Time
237285,237285,9,9,3.0,0.09,0.025,190,184.9,2025-08-09,2025-08-12,2025-08-12,On Time
237286,237286,8,2,6.0,0.32,0.09,300,295.98,2023-09-05,2023-09-11,2023-09-12,On Time
237287,237287,8,7,6.0,0.32,0.09,300,307.23,2024-05-30,2024-06-05,2024-06-07,Late
237288,237288,5,5,5.2,0.28,0.08,280,271.44,2024-02-14,2024-02-20,2024-02-21,On Time
237289,237289,9,3,3.0,0.09,0.025,190,172.96,2024-05-15,2024-05-18,2024-05-18,On Time
237290,237290,9,10,3.0,0.09,0.025,190,198.35,2024-11-12,2024-11-15,2024-11-17,On Time
237291,237291,2,14,3.2,0.12,0.03,220,195.13,2024-01-15,2024-01-19,2024-01-20,On Time
237292,237292,9,11,3.0,0.09,0.025,190,171.88,2025-08-21,2025-08-24,2025-08-26,On Time
237293,237293,9,5,3.0,0.09,0.025,190,180.76,2023-05-15,2023-05-18,2023-05-18,On Time
237294,237294,8,8,6.0,0.32,0.09,300,288.44,2025-11-02,2025-11-08,2025-11-10,On Time
237295,237295,9,1,3.0,0.09,0.025,190,216.28,2024-08-12,2024-08-15,2024-08-16,On Time
237296,237296,9,8,3.0,0.09,0.025,190,234.46,2025-01-25,2025-01-28,2025-01-30,On Time
237297,237297,1,4,2.5,0.08,0.02,180,211.24,2023-12-09,2023-12-12,2023-12-19,Late
237298,237298,1,12,2.5,0.08,0.02,180,196.98,2024-10-18,2024-10-21,2024-10-23,On Time
237299,237299,2,4,3.2,0.12,0.03,220,213.07,2023-12-13,2023-12-17,2023-12-17,On Time
237300,237300,9,7,3.0,0.09,0.025,190,195.2,2023-02-04,2023-02-07,2023-02-11,Late
237301,237301,5,13,5.2,0.28,0.08,280,346.58,2024-02-11,2024-02-17,2024-02-22,Late
237302,237302,7,13,3.5,0.14,0.04,210,222.7,2023-01-18,2023-01-22,2023-01-27,Late
237303,237303,1,14,2.5,0.08,0.02,180,206.36,2025-01-15,2025-01-18,2025-01-19,On Time
237304,237304,9,12,3.0,0.09,0.025,190,187.31,2023-06-07,2023-06-10,2023-06-11,On Time
237305,237305,7,14,3.5,0.14,0.04,210,204.53,2025-03-06,2025-03-10,2025-03-11,On Time
237306,237306,8,15,6.0,0.32,0.09,300,303.89,2023-04-10,2023-04-16,2023-04-17,On Time
237307,237307,7,14,3.5,0.14,0.04,210,202.42,2023-10-08,2023-10-12,2023-10-13,On Time
237308,237308,8,2,6.0,0.32,0.09,300,272.88,2024-05-24,2024-05-30,2024-05-31,On Time
237309,237309,5,13,5.2,0.28,0.08,280,251.38,2024-10-30,2024-11-05,2024-11-07,On Time
237310,237310,6,8,2.2,0.06,0.015,240,297.02,2024-05-21,2024-05-24,2024-05-26,On Time
237311,237311,10,4,4.0,0.18,0.05,250,249.21,2025-01-21,2025-01-25,2025-01-26,On Time
237312,237312,3,4,4.8,0.24,0.07,260,284.35,2025-12-26,2025-12-31,2026-01-04,Late
237313,237313,8,1,6.0,0.32,0.09,300,339.4,2024-03-13,2024-03-19,2024-03-25,Late
237314,237314,6,3,2.2,0.06,0.015,240,246.0,2025-10-09,2025-10-12,2025-10-14,On Time
237315,237315,1,6,2.5,0.08,0.02,180,169.98,2024-06-08,2024-06-11,2024-06-11,On Time
237316,237316,8,8,6.0,0.32,0.09,300,373.07,2023-06-07,2023-06-13,2023-06-14,On Time
237317,237317,8,3,6.0,0.32,0.09,300,271.02,2024-03-10,2024-03-16,2024-03-18,On Time
237318,237318,3,11,4.8,0.24,0.07,260,233.15,2025-10-10,2025-10-15,2025-10-17,On Time
237319,237319,2,10,3.2,0.12,0.03,220,256.22,2024-04-22,2024-04-26,2024-04-26,On Time
237320,237320,10,9,4.0,0.18,0.05,250,265.62,2025-07-11,2025-07-15,2025-07-19,Late
237321,237321,5,15,5.2,0.28,0.08,280,269.34,2023-12-20,2023-12-26,2023-12-31,Late
237322,237322,10,12,4.0,0.18,0.05,250,258.71,2025-03-03,2025-03-07,2025-03-08,On Time
237323,237323,8,1,6.0,0.32,0.09,300,330.24,2024-07-23,2024-07-29,2024-07-29,On Time
237324,237324,6,11,2.2,0.06,0.015,240,247.76,2024-06-12,2024-06-15,2024-06-18,Late
237325,237325,5,4,5.2,0.28,0.08,280,292.88,2024-10-05,2024-10-11,2024-10-11,On Time
237326,237326,2,5,3.2,0.12,0.03,220,216.57,2025-10-21,2025-10-25,2025-10-26,On Time
237327,237327,5,8,5.2,0.28,0.08,280,262.47,2025-05-22,2025-05-28,,Failed
237328,237328,5,6,5.2,0.28,0.08,280,335.81,2023-07-31,2023-08-06,2023-08-12,Late
237329,237329,5,13,5.2,0.28,0.08,280,309.58,2024-12-22,2024-12-28,,Failed
237330,237330,10,10,4.0,0.18,0.05,250,225.32,2023-03-09,2023-03-13,2023-03-15,On Time
237331,237331,5,15,5.2,0.28,0.08,280,313.05,2025-04-02,2025-04-08,2025-04-13,Late
237332,237332,5,9,5.2,0.28,0.08,280,319.28,2025-04-29,2025-05-05,2025-05-07,On Time
237333,237333,9,13,3.0,0.09,0.025,190,220.74,2023-07-21,2023-07-24,2023-07-24,On Time
237334,237334,2,11,3.2,0.12,0.03,220,187.03,2024-06-13,2024-06-17,2024-06-19,On Time
237335,237335,2,11,3.2,0.12,0.03,220,195.88,2023-12-22,2023-12-26,2023-12-26,On Time
237336,237336,1,5,2.5,0.08,0.02,180,189.97,2024-05-28,2024-05-31,2024-06-01,On Time
237337,237337,6,3,2.2,0.06,0.015,240,224.86,2024-05-25,2024-05-28,2024-05-28,On Time
237338,237338,3,1,4.8,0.24,0.07,260,301.4,2024-02-28,2024-03-04,2024-03-06,On Time
237339,237339,9,4,3.0,0.09,0.025,190,222.87,2023-02-06,2023-02-09,2023-02-09,On Time
237340,237340,6,10,2.2,0.06,0.015,240,218.56,2025-12-28,2025-12-31,2026-01-02,On Time
237341,237341,1,7,2.5,0.08,0.02,180,190.62,2023-12-21,2023-12-24,2023-12-24,On Time
237342,237342,9,8,3.0,0.09,0.025,190,179.6,2024-03-28,2024-03-31,2024-04-02,On Time
237343,237343,1,4,2.5,0.08,0.02,180,212.54,2023-10-14,2023-10-17,2023-10-18,On Time
237344,237344,8,14,6.0,0.32,0.09,300,281.75,2023-09-04,2023-09-10,,Failed
237345,237345,8,9,6.0,0.32,0.09,300,283.94,2024-11-28,2024-12-04,2024-12-04,On Time
237346,237346,3,1,4.8,0.24,0.07,260,227.03,2024-04-25,2024-04-30,2024-04-30,On Time
237347,237347,4,4,2.8,0.1,0.03,200,227.39,2024-01-09,2024-01-12,2024-01-13,On Time
237348,237348,3,7,4.8,0.24,0.07,260,223.34,2024-10-13,2024-10-18,2024-10-18,On Time
237349,237349,4,10,2.8,0.1,0.03,200,227.23,2024-03-21,2024-03-24,2024-03-24,On Time
237350,237350,6,4,2.2,0.06,0.015,240,216.33,2023-02-19,2023-02-22,2023-02-24,On Time
237351,237351,4,10,2.8,0.1,0.03,200,213.31,2025-09-18,2025-09-21,2025-09-24,Late
237352,237352,6,8,2.2,0.06,0.015,240,299.2,2024-02-15,2024-02-18,2024-02-20,On Time
237353,237353,3,4,4.8,0.24,0.07,260,249.77,2025-02-11,2025-02-16,2025-02-18,On Time
237354,237354,8,10,6.0,0.32,0.09,300,326.92,2024-01-08,2024-01-14,2024-01-16,On Time
237355,237355,2,1,3.2,0.12,0.03,220,247.12,2023-02-02,2023-02-06,2023-02-06,On Time
237356,237356,9,7,3.0,0.09,0.025,190,189.36,2024-09-26,2024-09-29,2024-09-30,On Time
237357,237357,6,9,2.2,0.06,0.015,240,270.97,2024-02-10,2024-02-13,2024-02-15,On Time
237358,237358,3,12,4.8,0.24,0.07,260,267.99,2024-10-20,2024-10-25,2024-11-02,Late
237359,237359,3,8,4.8,0.24,0.07,260,298.29,2024-07-10,2024-07-15,2024-07-21,Late
237360,237360,6,14,2.2,0.06,0.015,240,243.82,2024-03-17,2024-03-20,2024-03-22,On Time
237361,237361,9,4,3.0,0.09,0.025,190,217.7,2025-02-23,2025-02-26,2025-02-26,On Time
237362,237362,2,3,3.2,0.12,0.03,220,249.03,2025-05-15,2025-05-19,2025-05-23,Late
237363,237363,4,8,2.8,0.1,0.03,200,223.21,2024-11-29,2024-12-02,2024-12-02,On Time
237364,237364,2,2,3.2,0.12,0.03,220,207.72,2025-02-05,2025-02-09,2025-02-10,On Time
237365,237365,10,7,4.0,0.18,0.05,250,293.76,2024-02-15,2024-02-19,2024-02-19,On Time
237366,237366,10,5,4.0,0.18,0.05,250,303.43,2025-11-03,2025-11-07,,Failed
237367,237367,8,13,6.0,0.32,0.09,300,269.25,2025-06-17,2025-06-23,2025-06-23,On Time
237368,237368,4,7,2.8,0.1,0.03,200,210.25,2025-02-08,2025-02-11,2025-02-16,Late
237369,237369,8,14,6.0,0.32,0.09,300,311.19,2025-08-26,2025-09-01,2025-09-01,On Time
237370,237370,1,14,2.5,0.08,0.02,180,204.59,2025-09-03,2025-09-06,2025-09-08,On Time
237371,237371,10,13,4.0,0.18,0.05,250,279.16,2025-02-13,2025-02-17,2025-02-18,On Time
237372,237372,2,7,3.2,0.12,0.03,220,191.22,2023-12-13,2023-12-17,2023-12-18,On Time
237373,237373,6,1,2.2,0.06,0.015,240,281.53,2023-03-10,2023-03-13,2023-03-14,On Time
237374,237374,10,15,4.0,0.18,0.05,250,220.48,2025-10-14,2025-10-18,2025-10-19,On Time
237375,237375,5,10,5.2,0.28,0.08,280,296.08,2025-07-31,2025-08-06,2025-08-07,On Time
237376,237376,10,15,4.0,0.18,0.05,250,236.0,2025-03-12,2025-03-16,2025-03-18,On Time
237377,237377,9,12,3.0,0.09,0.025,190,193.07,2023-07-28,2023-07-31,2023-07-31,On Time
237378,237378,10,7,4.0,0.18,0.05,250,216.02,2023-12-15,2023-12-19,2023-12-24,Late
237379,237379,4,3,2.8,0.1,0.03,200,245.87,2025-05-23,2025-05-26,2025-05-26,On Time
237380,237380,5,3,5.2,0.28,0.08,280,298.27,2024-10-09,2024-10-15,2024-10-16,On Time
237381,237381,7,15,3.5,0.14,0.04,210,181.62,2023-07-17,2023-07-21,2023-07-22,On Time
237382,237382,7,3,3.5,0.14,0.04,210,227.33,2025-10-21,2025-10-25,2025-10-25,On Time
237383,237383,5,13,5.2,0.28,0.08,280,245.28,2025-05-30,2025-06-05,2025-06-10,Late
237384,237384,7,8,3.5,0.14,0.04,210,258.05,2025-03-29,2025-04-02,2025-04-04,On Time
237385,237385,8,1,6.0,0.32,0.09,300,310.59,2023-09-01,2023-09-07,2023-09-08,On Time
237386,237386,3,3,4.8,0.24,0.07,260,274.18,2024-12-30,2025-01-04,2025-01-05,On Time
237387,237387,9,9,3.0,0.09,0.025,190,182.97,2024-11-23,2024-11-26,2024-11-28,On Time
237388,237388,1,11,2.5,0.08,0.02,180,156.0,2025-07-08,2025-07-11,2025-07-11,On Time
237389,237389,9,9,3.0,0.09,0.025,190,201.92,2024-12-31,2025-01-03,2025-01-03,On Time
237390,237390,4,1,2.8,0.1,0.03,200,214.24,2023-10-03,2023-10-06,2023-10-07,On Time
237391,237391,4,8,2.8,0.1,0.03,200,241.66,2025-01-02,2025-01-05,2025-01-06,On Time
237392,237392,2,5,3.2,0.12,0.03,220,265.8,2025-12-27,2025-12-31,2026-01-02,On Time
237393,237393,5,2,5.2,0.28,0.08,280,296.24,2025-08-24,2025-08-30,2025-08-30,On Time
237394,237394,9,4,3.0,0.09,0.025,190,201.73,2023-01-14,2023-01-17,2023-01-17,On Time
237395,237395,8,6,6.0,0.32,0.09,300,290.48,2023-05-12,2023-05-18,2023-05-18,On Time
237396,237396,3,15,4.8,0.24,0.07,260,260.32,2025-10-21,2025-10-26,2025-11-02,Late
237397,237397,2,10,3.2,0.12,0.03,220,239.63,2025-01-01,2025-01-05,2025-01-05,On Time
237398,237398,3,3,4.8,0.24,0.07,260,312.35,2024-06-30,2024-07-05,2024-07-07,On Time
237399,237399,7,11,3.5,0.14,0.04,210,183.02,2025-01-02,2025-01-06,2025-01-06,On Time
237400,237400,7,4,3.5,0.14,0.04,210,243.54,2025-11-18,2025-11-22,2025-11-26,Late
237401,237401,4,10,2.8,0.1,0.03,200,205.68,2025-12-21,2025-12-24,2025-12-25,On Time
237402,237402,3,12,4.8,0.24,0.07,260,302.55,2023-05-17,2023-05-22,2023-05-24,On Time
237403,237403,4,13,2.8,0.1,0.03,200,203.24,2023-02-26,2023-03-01,2023-03-02,On Time
237404,237404,9,11,3.0,0.09,0.025,190,166.47,2025-09-04,2025-09-07,2025-09-08,On Time
237405,237405,6,6,2.2,0.06,0.015,240,241.74,2023-04-21,2023-04-24,2023-04-25,On Time
237406,237406,5,7,5.2,0.28,0.08,280,274.78,2024-11-30,2024-12-06,2024-12-07,On Time
237407,237407,3,12,4.8,0.24,0.07,260,221.19,2024-02-15,2024-02-20,2024-02-21,On Time
237408,237408,5,15,5.2,0.28,0.08,280,348.21,2025-11-01,2025-11-07,,Failed
237409,237409,2,12,3.2,0.12,0.03,220,234.87,2023-07-06,2023-07-10,2023-07-11,On Time
237410,237410,2,6,3.2,0.12,0.03,220,253.59,2023-01-12,2023-01-16,2023-01-18,On Time
237411,237411,7,6,3.5,0.14,0.04,210,181.67,2024-02-13,2024-02-17,2024-02-19,On Time
237412,237412,4,6,2.8,0.1,0.03,200,186.93,2024-10-24,2024-10-27,2024-10-28,On Time
237413,237413,1,14,2.5,0.08,0.02,180,175.93,2025-05-28,2025-05-31,2025-06-01,On Time
237414,237414,10,3,4.0,0.18,0.05,250,245.47,2025-03-02,2025-03-06,2025-03-08,On Time
237415,237415,8,4,6.0,0.32,0.09,300,310.14,2025-08-08,2025-08-14,2025-08-16,On Time
237416,237416,4,4,2.8,0.1,0.03,200,215.65,2025-02-10,2025-02-13,2025-02-14,On Time
237417,237417,1,8,2.5,0.08,0.02,180,158.44,2023-04-16,2023-04-19,2023-04-19,On Time
237418,237418,7,2,3.5,0.14,0.04,210,258.95,2025-11-04,2025-11-08,,Failed
237419,237419,6,5,2.2,0.06,0.015,240,214.57,2025-02-26,2025-03-01,2025-03-01,On Time
237420,237420,9,4,3.0,0.09,0.025,190,207.01,2023-07-17,2023-07-20,2023-07-20,On Time
237421,237421,8,3,6.0,0.32,0.09,300,332.28,2025-04-07,2025-04-13,2025-04-15,On Time
237422,237422,2,11,3.2,0.12,0.03,220,208.97,2024-07-19,2024-07-23,2024-07-23,On Time
237423,237423,8,11,6.0,0.32,0.09,300,290.13,2023-02-22,2023-02-28,2023-03-01,On Time
237424,237424,9,9,3.0,0.09,0.025,190,174.62,2025-01-22,2025-01-25,2025-01-26,On Time
237425,237425,3,14,4.8,0.24,0.07,260,306.74,2025-12-29,2026-01-03,2026-01-10,Late
237426,237426,7,10,3.5,0.14,0.04,210,253.59,2024-04-30,2024-05-04,2024-05-06,On Time
237427,237427,9,11,3.0,0.09,0.025,190,200.08,2024-11-09,2024-11-12,2024-11-14,On Time
237428,237428,2,2,3.2,0.12,0.03,220,266.53,2023-11-24,2023-11-28,2023-11-29,On Time
237429,237429,2,12,3.2,0.12,0.03,220,224.72,2024-10-12,2024-10-16,2024-10-22,Late
237430,237430,3,8,4.8,0.24,0.07,260,234.12,2024-06-11,2024-06-16,2024-06-16,On Time
237431,237431,7,14,3.5,0.14,0.04,210,212.07,2023-01-30,2023-02-03,2023-02-05,On Time
237432,237432,6,4,2.2,0.06,0.015,240,284.99,2024-10-08,2024-10-11,2024-10-13,On Time
237433,237433,10,14,4.0,0.18,0.05,250,215.62,2024-10-13,2024-10-17,2024-10-19,On Time
237434,237434,3,10,4.8,0.24,0.07,260,240.95,2025-06-24,2025-06-29,2025-07-04,Late
237435,237435,3,12,4.8,0.24,0.07,260,244.7,2023-07-14,2023-07-19,2023-07-19,On Time
237436,237436,2,2,3.2,0.12,0.03,220,204.03,2023-12-22,2023-12-26,2023-12-31,Late
237437,237437,7,15,3.5,0.14,0.04,210,223.59,2025-08-20,2025-08-24,2025-08-26,On Time
237438,237438,6,14,2.2,0.06,0.015,240,250.71,2024-05-10,2024-05-13,2024-05-15,On Time
237439,237439,5,14,5.2,0.28,0.08,280,308.55,2025-04-29,2025-05-05,2025-05-05,On Time
237440,237440,1,2,2.5,0.08,0.02,180,217.44,2023-08-07,2023-08-10,2023-08-10,On Time
237441,237441,2,15,3.2,0.12,0.03,220,234.77,2025-04-29,2025-05-03,2025-05-05,On Time
237442,237442,1,10,2.5,0.08,0.02,180,218.65,2024-10-26,2024-10-29,2024-10-31,On Time
237443,237443,6,6,2.2,0.06,0.015,240,291.71,2023-08-13,2023-08-16,2023-08-18,On Time
237444,237444,7,14,3.5,0.14,0.04,210,213.71,2024-09-22,2024-09-26,2024-09-28,On Time
237445,237445,3,2,4.8,0.24,0.07,260,270.09,2025-07-11,2025-07-16,2025-07-17,On Time
237446,237446,10,6,4.0,0.18,0.05,250,214.36,2024-10-02,2024-10-06,2024-10-06,On Time
237447,237447,7,2,3.5,0.14,0.04,210,192.45,2024-04-05,2024-04-09,2024-04-09,On Time
237448,237448,2,11,3.2,0.12,0.03,220,264.76,2023-06-01,2023-06-05,2023-06-06,On Time
237449,237449,1,9,2.5,0.08,0.02,180,179.42,2024-07-07,2024-07-10,2024-07-10,On Time
237450,237450,3,14,4.8,0.24,0.07,260,263.17,2024-09-01,2024-09-06,2024-09-08,On Time
237451,237451,1,7,2.5,0.08,0.02,180,173.88,2024-05-27,2024-05-30,2024-05-30,On Time
237452,237452,4,9,2.8,0.1,0.03,200,174.08,2025-04-22,2025-04-25,2025-04-27,On Time
237453,237453,3,6,4.8,0.24,0.07,260,235.97,2025-06-18,2025-06-23,2025-06-23,On Time
237454,237454,8,6,6.0,0.32,0.09,300,282.62,2023-08-20,2023-08-26,2023-08-27,On Time
237455,237455,1,9,2.5,0.08,0.02,180,162.49,2023-08-23,2023-08-26,2023-08-28,On Time
237456,237456,10,10,4.0,0.18,0.05,250,224.3,2023-08-12,2023-08-16,2023-08-16,On Time
237457,237457,10,11,4.0,0.18,0.05,250,290.54,2024-12-31,2025-01-04,2025-01-06,On Time
237458,237458,4,13,2.8,0.1,0.03,200,189.35,2025-03-18,2025-03-21,2025-03-23,On Time
237459,237459,9,4,3.0,0.09,0.025,190,203.54,2023-09-02,2023-09-05,2023-09-07,On Time
237460,237460,7,10,3.5,0.14,0.04,210,181.57,2025-08-01,2025-08-05,2025-08-06,On Time
237461,237461,8,1,6.0,0.32,0.09,300,357.22,2025-12-30,2026-01-05,2026-01-09,Late
237462,237462,6,4,2.2,0.06,0.015,240,235.06,2025-05-12,2025-05-15,2025-05-18,Late
237463,237463,2,9,3.2,0.12,0.03,220,224.38,2025-09-09,2025-09-13,2025-09-13,On Time
237464,237464,3,4,4.8,0.24,0.07,260,254.97,2024-01-25,2024-01-30,2024-01-31,On Time
237465,237465,8,7,6.0,0.32,0.09,300,281.96,2023-09-24,2023-09-30,2023-09-30,On Time
237466,237466,1,6,2.5,0.08,0.02,180,191.74,2024-04-15,2024-04-18,2024-04-18,On Time
237467,237467,3,4,4.8,0.24,0.07,260,264.09,2024-08-05,2024-08-10,2024-08-10,On Time
237468,237468,6,11,2.2,0.06,0.015,240,224.56,2024-07-22,2024-07-25,2024-07-25,On Time
237469,237469,4,5,2.8,0.1,0.03,200,178.74,2023-10-21,2023-10-24,2023-10-24,On Time
237470,237470,7,11,3.5,0.14,0.04,210,201.72,2024-04-05,2024-04-09,2024-04-11,On Time
237471,237471,4,8,2.8,0.1,0.03,200,219.98,2023-01-05,2023-01-08,2023-01-10,On Time
237472,237472,7,3,3.5,0.14,0.04,210,212.38,2023-01-21,2023-01-25,2023-01-27,On Time
237473,237473,6,5,2.2,0.06,0.015,240,234.98,2025-01-28,2025-01-31,2025-01-31,On Time
237474,237474,1,15,2.5,0.08,0.02,180,158.28,2023-12-25,2023-12-28,2023-12-28,On Time
237475,237475,5,11,5.2,0.28,0.08,280,275.19,2023-02-28,2023-03-06,2023-03-08,On Time
237476,237476,9,5,3.0,0.09,0.025,190,201.33,2025-05-30,2025-06-02,2025-06-02,On Time
237477,237477,6,10,2.2,0.06,0.015,240,256.09,2024-06-05,2024-06-08,2024-06-09,On Time
237478,237478,3,2,4.8,0.24,0.07,260,244.21,2023-10-07,2023-10-12,2023-10-14,On Time
237479,237479,1,4,2.5,0.08,0.02,180,209.17,2025-12-10,2025-12-13,2025-12-14,On Time
237480,237480,10,4,4.0,0.18,0.05,250,305.49,2025-05-11,2025-05-15,2025-05-16,On Time
237481,237481,6,1,2.2,0.06,0.015,240,288.76,2025-08-12,2025-08-15,2025-08-15,On Time
237482,237482,2,15,3.2,0.12,0.03,220,222.09,2025-07-18,2025-07-22,2025-07-24,On Time
237483,237483,10,3,4.0,0.18,0.05,250,222.42,2023-09-15,2023-09-19,2023-09-21,On Time
237484,237484,9,15,3.0,0.09,0.025,190,184.04,2025-02-01,2025-02-04,2025-02-04,On Time
237485,237485,10,13,4.0,0.18,0.05,250,300.96,2025-09-14,2025-09-18,2025-09-18,On Time
237486,237486,8,12,6.0,0.32,0.09,300,364.82,2024-09-15,2024-09-21,2024-09-22,On Time
237487,237487,8,5,6.0,0.32,0.09,300,350.02,2023-03-17,2023-03-23,2023-03-25,On Time
237488,237488,10,6,4.0,0.18,0.05,250,230.14,2024-09-10,2024-09-14,2024-09-15,On Time
237489,237489,4,4,2.8,0.1,0.03,200,185.69,2023-09-27,2023-09-30,2023-10-02,On Time
237490,237490,5,13,5.2,0.28,0.08,280,334.09,2024-02-08,2024-02-14,2024-02-16,On Time
237491,237491,9,1,3.0,0.09,0.025,190,198.97,2024-12-14,2024-12-17,2024-12-19,On Time
237492,237492,7,13,3.5,0.14,0.04,210,217.77,2024-07-31,2024-08-04,2024-08-06,On Time
237493,237493,7,13,3.5,0.14,0.04,210,211.04,2023-12-30,2024-01-03,2024-01-05,On Time
237494,237494,6,15,2.2,0.06,0.015,240,207.25,2023-11-19,2023-11-22,2023-11-23,On Time
237495,237495,7,3,3.5,0.14,0.04,210,249.97,2025-11-04,2025-11-08,2025-11-08,On Time
237496,237496,9,1,3.0,0.09,0.025,190,179.6,2025-01-11,2025-01-14,2025-01-14,On Time
237497,237497,4,7,2.8,0.1,0.03,200,203.54,2024-07-22,2024-07-25,2024-07-25,On Time
237498,237498,5,9,5.2,0.28,0.08,280,301.58,2024-07-12,2024-07-18,2024-07-18,On Time
237499,237499,4,5,2.8,0.1,0.03,200,215.76,2023-03-23,2023-03-26,2023-03-27,On Time
237500,237500,7,1,3.5,0.14,0.04,210,256.07,2025-02-03,2025-02-07,2025-02-09,On Time
237501,237501,6,6,2.2,0.06,0.015,240,289.18,2023-12-30,2024-01-02,2024-01-02,On Time
237502,237502,2,11,3.2,0.12,0.03,220,255.58,2025-05-07,2025-05-11,2025-05-12,On Time
237503,237503,7,6,3.5,0.14,0.04,210,178.76,2023-10-09,2023-10-13,2023-10-13,On Time
237504,237504,2,1,3.2,0.12,0.03,220,188.04,2024-11-09,2024-11-13,2024-11-13,On Time
237505,237505,5,9,5.2,0.28,0.08,280,333.22,2025-05-01,2025-05-07,2025-05-07,On Time
237506,237506,4,3,2.8,0.1,0.03,200,224.26,2023-06-21,2023-06-24,2023-06-24,On Time
237507,237507,1,13,2.5,0.08,0.02,180,182.11,2024-12-26,2024-12-29,2024-12-29,On Time
237508,237508,3,15,4.8,0.24,0.07,260,276.31,2024-08-05,2024-08-10,2024-08-15,Late
237509,237509,6,7,2.2,0.06,0.015,240,266.24,2023-06-26,2023-06-29,2023-06-29,On Time
237510,237510,8,9,6.0,0.32,0.09,300,323.01,2025-03-03,2025-03-09,2025-03-15,Late
237511,237511,8,14,6.0,0.32,0.09,300,319.87,2024-11-14,2024-11-20,2024-11-20,On Time
237512,237512,8,6,6.0,0.32,0.09,300,283.53,2024-08-18,2024-08-24,2024-08-28,Late
237513,237513,4,12,2.8,0.1,0.03,200,242.58,2023-05-05,2023-05-08,2023-05-10,On Time
237514,237514,8,14,6.0,0.32,0.09,300,302.24,2023-01-07,2023-01-13,2023-01-13,On Time
237515,237515,4,2,2.8,0.1,0.03,200,249.51,2023-09-19,2023-09-22,2023-09-24,On Time
237516,237516,9,2,3.0,0.09,0.025,190,232.25,2024-02-15,2024-02-18,2024-02-18,On Time
237517,237517,5,13,5.2,0.28,0.08,280,311.39,2023-05-11,2023-05-17,2023-05-25,Late
237518,237518,1,2,2.5,0.08,0.02,180,173.45,2025-03-01,2025-03-04,2025-03-05,On Time
237519,237519,6,4,2.2,0.06,0.015,240,248.38,2023-10-02,2023-10-05,2023-10-05,On Time
237520,237520,9,4,3.0,0.09,0.025,190,169.06,2023-04-20,2023-04-23,2023-04-25,On Time
237521,237521,4,13,2.8,0.1,0.03,200,241.39,2023-02-23,2023-02-26,2023-02-26,On Time
237522,237522,4,6,2.8,0.1,0.03,200,191.97,2024-10-02,2024-10-05,2024-10-07,On Time
237523,237523,2,14,3.2,0.12,0.03,220,228.69,2024-12-01,2024-12-05,2024-12-07,On Time
