PaymentID,OrderID,CustomerID,PaymentMethod,NetSales,PaymentStatus,PaymentAmount
182122,182122,41655,Wallet,4047.75,Completed,4047.75
182123,182123,2446,Card,22405.04,Completed,22405.04
182124,182124,20773,Bank Transfer,5584.53,Completed,5584.53
182125,182125,31428,Card,9548.49,Completed,9548.49
182126,182126,36556,Card,2776.71,Completed,2776.71
182127,182127,28141,Card,24384.23,Completed,24384.23
182128,182128,48914,Wallet,7186.16,Completed,7186.16
182129,182129,33892,Bank Transfer,1424.3,Completed,1424.3
182130,182130,44263,Wallet,39635.369999999995,Completed,39635.369999999995
182131,182131,6005,Card,11540.42,Completed,11540.42
182132,182132,33791,Card,31147.8,Completed,31147.8
182133,182133,28659,Wallet,128006.03,Completed,128006.03
182134,182134,22606,Card,1732.84,Completed,1732.84
182135,182135,15823,Bank Transfer,5730.28,Completed,5730.28
182136,182136,30428,Card,61779.87,Completed,61779.87
182137,182137,27044,Card,36344.1,Completed,36344.1
182138,182138,27794,Card,15430.300000000001,Completed,15430.300000000001
182139,182139,47699,Bank Transfer,21940.46,Completed,21940.46
182140,182140,7627,Cash on Delivery,7089.72,Pending Settlement,7089.72
182141,182141,8213,Card,15692.16,Completed,15692.16
182142,182142,28853,Card,1894.26,Completed,1894.26
182143,182143,40377,Card,13915.7,Completed,13915.7
182144,182144,23047,Card,16592.67,Completed,16592.67
182145,182145,10191,Bank Transfer,85593.32999999999,Completed,85593.32999999999
182146,182146,22803,Card,4747.66,Completed,4747.66
182147,182147,23304,Bank Transfer,10721.08,Completed,10721.08
182148,182148,36918,Card,41344.82,Completed,41344.82
182149,182149,21663,Card,1571.48,Completed,1571.48
182150,182150,5988,Wallet,55067.23,Completed,55067.23
182151,182151,15058,Wallet,43592.869999999995,Completed,43592.869999999995
182152,182152,32108,Card,14011.470000000001,Completed,14011.470000000001
182153,182153,27904,Bank Transfer,9694.68,Completed,9694.68
182154,182154,45472,Card,46253.579999999994,Completed,46253.579999999994
182155,182155,40423,Card,44043.56,Completed,44043.56
182156,182156,20257,Wallet,6598.08,Completed,6598.08
182157,182157,48519,Wallet,14121.32,Completed,14121.32
182158,182158,22645,Card,22868.199999999997,Completed,22868.199999999997
182159,182159,43769,Bank Transfer,7088.78,Completed,7088.78
182160,182160,49523,Card,32146.32,Completed,32146.32
182161,182161,44702,Bank Transfer,1780.76,Completed,1780.76
182162,182162,832,Wallet,4269.52,Completed,4269.52
182163,182163,26907,Card,13181.58,Completed,13181.58
182164,182164,36812,Card,4033.94,Completed,4033.94
182165,182165,36168,Wallet,16071.39,Completed,16071.39
182166,182166,25011,Card,18209.170000000002,Completed,18209.170000000002
182167,182167,5850,Wallet,24366.75,Completed,24366.75
182168,182168,27648,Bank Transfer,7948.1,Completed,7948.1
182169,182169,13018,Card,11454.47,Completed,11454.47
182170,182170,2436,Bank Transfer,8310.58,Completed,8310.58
182171,182171,33310,Card,27337.22,Completed,27337.22
182172,182172,29755,Wallet,10058.42,Completed,10058.42
182173,182173,19777,Wallet,22217.539999999997,Completed,22217.539999999997
182174,182174,34168,Bank Transfer,3959.63,Completed,3959.63
182175,182175,3468,Card,926.66,Completed,926.66
182176,182176,38632,Cash on Delivery,13859.81,Pending Settlement,13859.81
182177,182177,42981,Card,34841.31,Completed,34841.31
182178,182178,15776,Wallet,13491.46,Completed,13491.46
182179,182179,5258,Wallet,14540.62,Refunded,14540.62
182180,182180,36057,Card,9238.38,Completed,9238.38
182181,182181,36079,Wallet,30110.420000000002,Completed,30110.420000000002
182182,182182,40575,Card,27033.690000000002,Completed,27033.690000000002
182183,182183,14065,Card,31088.03,Completed,31088.03
182184,182184,48180,Bank Transfer,2005.46,Completed,2005.46
182185,182185,33925,Card,308.19,Completed,308.19
182186,182186,36651,Bank Transfer,63221.4,Completed,63221.4
182187,182187,3712,Wallet,32949.0,Completed,32949.0
182188,182188,38256,Bank Transfer,13252.82,Completed,13252.82
182189,182189,10346,Cash on Delivery,61547.46000000001,Pending Settlement,61547.46000000001
182190,182190,26695,Bank Transfer,6610.14,Completed,6610.14
182191,182191,49470,Wallet,3133.17,Completed,3133.17
182192,182192,23460,Card,3778.28,Completed,3778.28
182193,182193,21357,Wallet,13582.310000000001,Completed,13582.310000000001
182194,182194,16443,Card,1692.83,Completed,1692.83
182195,182195,20586,Wallet,36726.979999999996,Completed,36726.979999999996
182196,182196,4951,Bank Transfer,37963.27,Completed,37963.27
182197,182197,20713,Bank Transfer,24065.59,Completed,24065.59
182198,182198,45448,Wallet,19263.93,Completed,19263.93
182199,182199,46116,Wallet,17319.28,Completed,17319.28
182200,182200,1368,Wallet,2942.48,Completed,2942.48
182201,182201,28695,Card,30894.39,Completed,30894.39
182202,182202,3014,Card,117140.44,Completed,117140.44
182203,182203,24569,Card,33844.4,Completed,33844.4
182204,182204,1226,Cash on Delivery,1235.31,Pending Settlement,1235.31
182205,182205,19735,Wallet,8387.75,Completed,8387.75
182206,182206,4006,Wallet,18886.42,Completed,18886.42
182207,182207,40931,Card,24094.52,Completed,24094.52
182208,182208,1465,Wallet,9845.279999999999,Completed,9845.279999999999
182209,182209,42128,Wallet,11375.92,Completed,11375.92
182210,182210,7887,Bank Transfer,7105.18,Completed,7105.18
182211,182211,32327,Card,4671.97,Completed,4671.97
182212,182212,31744,Card,59863.56,Completed,59863.56
182213,182213,18274,Bank Transfer,16128.489999999998,Completed,16128.489999999998
182214,182214,40305,Card,3698.6,Completed,3698.6
182215,182215,49430,Card,33003.56,Completed,33003.56
182216,182216,1996,Card,2136.65,Completed,2136.65
182217,182217,49862,Card,2700.24,Completed,2700.24
182218,182218,44532,Bank Transfer,10346.37,Completed,10346.37
182219,182219,47631,Bank Transfer,5537.15,Completed,5537.15
182220,182220,20850,Cash on Delivery,21594.690000000002,Pending Settlement,21594.690000000002
182221,182221,18839,Bank Transfer,16908.420000000002,Completed,16908.420000000002
182222,182222,19025,Cash on Delivery,13401.76,Pending Settlement,13401.76
182223,182223,37602,Wallet,2920.46,Completed,2920.46
182224,182224,24676,Wallet,5575.93,Completed,5575.93
182225,182225,26810,Wallet,2266.49,Completed,2266.49
182226,182226,22599,Card,27372.44,Completed,27372.44
182227,182227,40270,Wallet,6194.6,Completed,6194.6
182228,182228,24542,Cash on Delivery,29271.6,Pending Settlement,29271.6
182229,182229,25855,Bank Transfer,23765.9,Completed,23765.9
182230,182230,4941,Bank Transfer,58561.81,Completed,58561.81
182231,182231,15023,Cash on Delivery,10702.15,Pending Settlement,10702.15
182232,182232,36435,Card,4729.53,Completed,4729.53
182233,182233,31218,Card,72145.92,Completed,72145.92
182234,182234,18829,Bank Transfer,27074.7,Completed,27074.7
182235,182235,30230,Card,8416.92,Completed,8416.92
182236,182236,18317,Cash on Delivery,35794.04,Pending Settlement,35794.04
182237,182237,7536,Card,3453.48,Completed,3453.48
182238,182238,12035,Card,128504.53,Refunded,128504.53
182239,182239,13897,Card,18997.16,Completed,18997.16
182240,182240,25374,Card,13545.61,Completed,13545.61
182241,182241,32261,Bank Transfer,65272.53,Completed,65272.53
182242,182242,14021,Card,102290.43,Completed,102290.43
182243,182243,39919,Card,7281.07,Completed,7281.07
182244,182244,1816,Card,33740.92,Completed,33740.92
182245,182245,45184,Card,18721.56,Completed,18721.56
182246,182246,367,Card,36882.11,Completed,36882.11
182247,182247,45919,Card,27222.36,Completed,27222.36
182248,182248,18239,Wallet,17656.56,Completed,17656.56
182249,182249,42740,Bank Transfer,34692.64,Completed,34692.64
182250,182250,30859,Bank Transfer,9162.39,Completed,9162.39
182251,182251,35524,Bank Transfer,14205.710000000001,Completed,14205.710000000001
182252,182252,34797,Card,9553.05,Completed,9553.05
182253,182253,40856,Cash on Delivery,12307.48,Pending Settlement,12307.48
182254,182254,3342,Card,74825.19,Completed,74825.19
182255,182255,34961,Bank Transfer,2280.38,Completed,2280.38
182256,182256,14938,Card,29447.800000000003,Completed,29447.800000000003
182257,182257,21204,Bank Transfer,1459.92,Completed,1459.92
182258,182258,22484,Card,19606.8,Completed,19606.8
182259,182259,32725,Wallet,35639.490000000005,Completed,35639.490000000005
182260,182260,15358,Bank Transfer,26347.61,Completed,26347.61
182261,182261,33144,Card,2493.42,Completed,2493.42
182262,182262,10087,Card,15045.58,Completed,15045.58
182263,182263,12360,Cash on Delivery,11253.57,Pending Settlement,11253.57
182264,182264,8063,Card,22688.510000000002,Completed,22688.510000000002
182265,182265,44272,Bank Transfer,19708.36,Completed,19708.36
182266,182266,45801,Wallet,6195.360000000001,Completed,6195.360000000001
182267,182267,47896,Bank Transfer,15914.599999999999,Completed,15914.599999999999
182268,182268,18704,Wallet,36090.61,Completed,36090.61
182269,182269,39243,Bank Transfer,8380.78,Completed,8380.78
182270,182270,20137,Card,9525.8,Completed,9525.8
182271,182271,37805,Wallet,25811.74,Completed,25811.74
182272,182272,39805,Card,18767.76,Completed,18767.76
182273,182273,20632,Bank Transfer,9110.68,Completed,9110.68
182274,182274,34110,Card,2191.31,Completed,2191.31
182275,182275,9459,Cash on Delivery,38117.8,Pending Settlement,38117.8
182276,182276,28418,Bank Transfer,40173.64,Completed,40173.64
182277,182277,44124,Card,16132.05,Refunded,16132.05
182278,182278,18708,Card,32065.809999999998,Completed,32065.809999999998
182279,182279,49970,Cash on Delivery,21389.300000000003,Pending Settlement,21389.300000000003
182280,182280,32144,Wallet,17291.9,Completed,17291.9
182281,182281,41259,Card,35641.08,Completed,35641.08
182282,182282,49289,Card,4516.04,Completed,4516.04
182283,182283,19673,Bank Transfer,3390.8,Completed,3390.8
182284,182284,48709,Wallet,8276.28,Completed,8276.28
182285,182285,15859,Card,5701.34,Completed,5701.34
182286,182286,38969,Bank Transfer,27811.230000000003,Completed,27811.230000000003
182287,182287,49393,Bank Transfer,20935.98,Completed,20935.98
182288,182288,18764,Card,14294.14,Completed,14294.14
182289,182289,14398,Wallet,8092.35,Completed,8092.35
182290,182290,6267,Card,25719.5,Completed,25719.5
182291,182291,33968,Card,2869.55,Completed,2869.55
182292,182292,15599,Wallet,44344.32,Completed,44344.32
182293,182293,7057,Card,27118.510000000002,Completed,27118.510000000002
182294,182294,30991,Bank Transfer,2482.12,Completed,2482.12
182295,182295,24517,Wallet,2829.75,Completed,2829.75
182296,182296,34142,Bank Transfer,2908.0,Completed,2908.0
182297,182297,20818,Card,10898.14,Completed,10898.14
182298,182298,200,Card,21409.19,Completed,21409.19
182299,182299,41193,Wallet,18399.94,Completed,18399.94
182300,182300,39108,Cash on Delivery,14135.46,Pending Settlement,14135.46
182301,182301,45454,Wallet,6129.43,Completed,6129.43
182302,182302,43487,Wallet,22532.9,Completed,22532.9
182303,182303,11754,Bank Transfer,1753.71,Completed,1753.71
182304,182304,3553,Bank Transfer,7543.99,Completed,7543.99
182305,182305,36770,Bank Transfer,64237.729999999996,Completed,64237.729999999996
182306,182306,38103,Cash on Delivery,1094.44,Pending Settlement,1094.44
182307,182307,32174,Bank Transfer,5306.57,Completed,5306.57
182308,182308,14313,Card,20357.26,Completed,20357.26
182309,182309,49106,Bank Transfer,8476.0,Completed,8476.0
182310,182310,44890,Card,2703.24,Completed,2703.24
182311,182311,14082,Wallet,7151.58,Completed,7151.58
182312,182312,4193,Cash on Delivery,14392.06,Pending Settlement,14392.06
182313,182313,14135,Wallet,40254.950000000004,Completed,40254.950000000004
182314,182314,6210,Card,57867.61,Completed,57867.61
182315,182315,41066,Card,20258.35,Completed,20258.35
182316,182316,15259,Card,17985.87,Completed,17985.87
182317,182317,8507,Wallet,60509.7,Completed,60509.7
182318,182318,11821,Bank Transfer,4950.87,Completed,4950.87
182319,182319,25320,Cash on Delivery,1016.86,Pending Settlement,1016.86
182320,182320,29560,Card,27279.0,Completed,27279.0
182321,182321,35078,Card,6004.02,Completed,6004.02
182322,182322,44602,Card,123056.62,Completed,123056.62
182323,182323,10944,Bank Transfer,8136.81,Completed,8136.81
182324,182324,41713,Wallet,6330.68,Completed,6330.68
182325,182325,43995,Wallet,17966.55,Completed,17966.55
182326,182326,29185,Wallet,25085.76,Completed,25085.76
182327,182327,45637,Bank Transfer,8548.0,Completed,8548.0
182328,182328,25452,Bank Transfer,8951.24,Completed,8951.24
182329,182329,8020,Wallet,52613.0,Completed,52613.0
182330,182330,38149,Wallet,5052.37,Completed,5052.37
182331,182331,46660,Cash on Delivery,80115.62,Pending Settlement,80115.62
182332,182332,2257,Cash on Delivery,12826.32,Pending Settlement,12826.32
182333,182333,30346,Bank Transfer,16854.72,Completed,16854.72
182334,182334,44351,Wallet,5328.45,Completed,5328.45
182335,182335,638,Card,15724.66,Completed,15724.66
182336,182336,34829,Cash on Delivery,20382.39,Pending Settlement,20382.39
182337,182337,1020,Wallet,13235.57,Completed,13235.57
182338,182338,20065,Wallet,41119.58,Completed,41119.58
182339,182339,5697,Card,2453.59,Completed,2453.59
182340,182340,31611,Cash on Delivery,24154.96,Pending Settlement,24154.96
182341,182341,17711,Wallet,10377.47,Completed,10377.47
182342,182342,49127,Bank Transfer,34329.54,Completed,34329.54
182343,182343,46168,Cash on Delivery,6922.48,Pending Settlement,6922.48
182344,182344,47478,Wallet,39901.869999999995,Completed,39901.869999999995
182345,182345,46671,Bank Transfer,6739.43,Completed,6739.43
182346,182346,25009,Cash on Delivery,26556.14,Pending Settlement,26556.14
182347,182347,36581,Card,8125.35,Completed,8125.35
182348,182348,5545,Wallet,28457.019999999997,Completed,28457.019999999997
182349,182349,35722,Card,16525.04,Completed,16525.04
182350,182350,40559,Bank Transfer,26135.239999999998,Completed,26135.239999999998
182351,182351,38835,Wallet,18533.93,Completed,18533.93
182352,182352,16359,Bank Transfer,26303.0,Completed,26303.0
182353,182353,8631,Bank Transfer,4533.06,Completed,4533.06
182354,182354,33665,Cash on Delivery,23403.32,Pending Settlement,23403.32
182355,182355,12538,Card,31667.690000000002,Completed,31667.690000000002
182356,182356,23817,Wallet,31668.36,Completed,31668.36
182357,182357,42174,Card,25580.82,Completed,25580.82
182358,182358,15013,Cash on Delivery,10806.61,Pending Settlement,10806.61
182359,182359,33925,Card,10155.41,Completed,10155.41
182360,182360,2803,Card,19758.03,Completed,19758.03
182361,182361,18428,Bank Transfer,28363.95,Completed,28363.95
182362,182362,12803,Card,15543.57,Completed,15543.57
182363,182363,12036,Cash on Delivery,34464.13,Pending Settlement,34464.13
182364,182364,41457,Wallet,14208.64,Completed,14208.64
182365,182365,49234,Card,8205.76,Completed,8205.76
182366,182366,4137,Bank Transfer,25704.57,Completed,25704.57
182367,182367,14730,Card,31706.37,Completed,31706.37
182368,182368,26524,Card,19768.46,Completed,19768.46
182369,182369,5865,Card,50841.21,Completed,50841.21
182370,182370,23676,Card,3775.86,Completed,3775.86
182371,182371,40233,Wallet,30153.44,Completed,30153.44
182372,182372,16796,Cash on Delivery,17163.72,Pending Settlement,17163.72
182373,182373,19103,Cash on Delivery,20531.760000000002,Pending Settlement,20531.760000000002
182374,182374,20161,Wallet,7686.049999999999,Completed,7686.049999999999
182375,182375,10395,Card,20006.4,Completed,20006.4
182376,182376,38418,Card,1313.96,Refunded,1313.96
182377,182377,38816,Wallet,29151.76,Completed,29151.76
182378,182378,22018,Wallet,8654.18,Completed,8654.18
182379,182379,20323,Bank Transfer,11165.28,Completed,11165.28
182380,182380,15155,Cash on Delivery,6745.5,Pending Settlement,6745.5
182381,182381,15664,Wallet,30145.739999999998,Completed,30145.739999999998
182382,182382,1183,Bank Transfer,1957.53,Completed,1957.53
182383,182383,6764,Bank Transfer,10586.34,Completed,10586.34
182384,182384,22872,Card,7413.16,Completed,7413.16
182385,182385,39460,Bank Transfer,6370.93,Completed,6370.93
182386,182386,29692,Card,29883.699999999997,Completed,29883.699999999997
182387,182387,4897,Card,5144.74,Completed,5144.74
182388,182388,8875,Bank Transfer,23033.27,Completed,23033.27
182389,182389,2557,Card,4592.5,Completed,4592.5
182390,182390,47764,Cash on Delivery,20043.050000000003,Pending Settlement,20043.050000000003
182391,182391,3753,Bank Transfer,4381.28,Completed,4381.28
182392,182392,49227,Card,2599.6,Completed,2599.6
182393,182393,24630,Wallet,42196.42,Completed,42196.42
182394,182394,41450,Card,2434.0,Completed,2434.0
182395,182395,24045,Card,42303.16,Completed,42303.16
182396,182396,29038,Wallet,41387.7,Completed,41387.7
182397,182397,21833,Bank Transfer,3443.96,Completed,3443.96
182398,182398,31346,Card,2537.33,Completed,2537.33
182399,182399,27086,Bank Transfer,62109.87,Completed,62109.87
182400,182400,33293,Card,42064.64,Completed,42064.64
182401,182401,48380,Wallet,18252.879999999997,Completed,18252.879999999997
182402,182402,17252,Cash on Delivery,1759.02,Pending Settlement,1759.02
182403,182403,40835,Bank Transfer,14129.87,Completed,14129.87
182404,182404,15206,Cash on Delivery,17982.879999999997,Pending Settlement,17982.879999999997
182405,182405,35206,Wallet,9011.3,Completed,9011.3
182406,182406,7868,Card,4942.25,Completed,4942.25
182407,182407,9507,Card,18669.59,Completed,18669.59
